ppm-Classe,72-C,30-C,18-C,103-C,87-C,90-C,96-C,15-C,118-C,134-C,93-C,7-C,151-C,5-C,28-C,122-C,51-C,64-C,41-C,127-C,113-C,128-C,89-C,120-C,98-C,58-C,110-C,126-C,59-C,148-C,36-C,34-C,79-C,48-C,22-C,85-C,67-H,44-H,24-H,115-H,53-H,101-H,119-H,104-H,86-H,47-H,27-H,39-H,40-H,135-H,32-H,31-H,10-H,19-H,147-H,99-H,33-H,76-H,75-H,132-H,70-H,43-H,16-H,95-H,13-H,73-H,123-H,54-H,6-H,42-H,46-H,111-H
3.56388,0.7523829036171809,0.6401189096669283,0.7475646286112666,0.5671036714268114,0.7268683428974084,0.5649465364293267,0.48185532116900354,0.7353489395475803,0.5560818427015708,0.5880822832655239,0.6548678303575208,0.45098215487181276,0.41735969848606447,0.5283284488560805,0.5680509687930103,0.4479971790201507,0.7302776016909716,0.5764340781256433,1.0138652178606626,0.5961636599007905,0.9582152866216415,0.6969657177634987,0.6039572780049376,0.5194255173610752,0.7185588151040438,0.744927394023726,0.6792944521218224,0.7522172905070809,0.5072097023298636,0.8430486748240174,0.6375419801430163,0.5875384750551547,0.6221416270863651,0.7533730018994247,1.114282344770808,0.6412177283739825,0.7364479550172364,0.6443662254002718,1.0101682153450462,0.7108943818564535,0.6580243591575664,0.5206508608465085,0.5731590076342453,0.6869738577023031,0.4424048152267042,0.826383557521189,0.7199721719530946,0.5951311402866257,0.7223967032814337,0.2441501616250604,0.8219383015250399,0.7030605905412587,0.42879677857853177,0.778559244299326,0.9226172576817909,0.6480886746282191,0.658820893856329,0.7292905783954677,0.6512511329298822,0.4378509603793043,0.7332539515454262,0.6730543997202133,0.7547904970128697,0.7056098873937041,0.8315447630172919,0.6623218970252436,0.6073685274108593,0.8580129990239466,0.6888640951249088,0.6446590020997489,0.6590830244786737,0.4180078530215466
3.56888,0.7316543376496706,0.5626703329461729,0.633871440627573,0.5651942018404781,0.7217696927932389,0.5629785188097809,0.4151449153485364,0.6400524952432883,0.48763005514369373,0.5207061873858384,0.6843659257798514,0.4372160999200995,0.2486053431593719,0.4744432827344509,0.5615666542368838,0.4073450938733513,0.7273875973437911,0.554896900558957,0.7620242053505254,0.4325284058598789,0.8650932939200341,0.5503893946184659,0.5781666555083385,0.4874134995106648,0.6766406396547201,0.6567568264285834,0.6232259003122199,0.63773086399369,0.48752594122135556,0.7406401322733712,0.5926412965908822,0.5463937000354915,0.596889236399114,0.6693989888989654,0.7772569416066094,0.6235030908822232,0.5244945084729431,0.611763827806836,0.6231638270516819,0.6317552954130213,0.5361137210665281,0.49547038333412274,0.5218265734559692,0.6350259891917466,0.4221229724380799,0.7378673383511538,0.5916240441888861,0.5629513842221775,0.6916661139564335,0.16263842942998033,0.4936276545505838,0.6880942741287509,0.32122472822295245,0.7534833194287375,0.5229430266933113,0.5310873313364846,0.4834264107669804,0.6665202995450206,0.5211250779195818,0.36069371181369136,0.7187596662943947,0.6129033474639173,0.23865931866734535,0.8242627119692391,0.6210411455567231,0.5101871637392802,0.5113811203406217,0.6889774331839935,0.49308656664966294,0.6319966456136354,0.6575511638755857,0.3231309746058586
3.57388,0.7732056475309316,0.5807319819327778,0.6730622604569215,0.6306591032235151,0.7532005349958242,0.5660237671263413,0.40897454109820514,0.5576573558401102,0.4915565293228061,0.5169947560378679,0.760933851821243,0.41513414862899356,0.2548753691307552,0.4571321234217251,0.5816160778792688,0.4616895809901528,0.7283858504445229,0.5501447078271345,0.7439883741166645,0.41652991733707007,0.9388206204872411,0.5496839269443725,0.5744328669428426,0.4809243813739788,0.6863288868777716,0.6253897380698952,0.6785379025951886,0.6634185817020285,0.4736528040241687,0.7996738164846572,0.6173613492096318,0.5192030566340718,0.6015429710681174,0.6273016614896534,0.6663533357117669,0.6265628435279913,0.47762251672026096,0.5800146890660571,0.5565843390084642,0.6502602238642001,0.49951046948187905,0.4807778443655732,0.5422731779223616,0.6713230764458226,0.4091159496044805,0.7677472263554569,0.5739962658383352,0.5571107482676956,0.6980856567941511,0.15740246059648275,0.43610976533432316,0.6874674215071277,0.2532633009095363,0.7129961490647666,0.5637555531214676,0.5281151320258198,0.43884633994949757,0.6967445362484787,0.4481820893288962,0.34336491228997956,0.8481347500817771,0.5984355201853488,0.11815950061933984,1.0086907303053878,0.5593956096666002,0.46559133466745894,0.5374198971093402,0.6373574393107849,0.4208079452102815,0.6583175651306986,0.6926626854488684,0.24336223186882372
3.57888,0.8822213292014975,0.6197086051814629,0.7189149311545322,0.7698616749762746,0.8544801969324621,0.6373299285337258,0.4734496856919046,0.5626745299683211,0.5511650916589269,0.5581237567768189,0.9550405649406637,0.4168632526517239,0.2545829894185393,0.4500442451705825,0.6124117616984988,0.558482903322382,0.8015356193259318,0.6157318116711716,0.8114229173254833,0.4804063342540192,1.0627593159208046,0.596673136272534,0.6451336734753172,0.5346321469355683,0.7734091568815427,0.6823221631424591,0.8201232065453958,0.748864274598499,0.5061215034913081,0.8815981494006766,0.6784293159685437,0.5520353245344647,0.6835223664067465,0.6774156416256144,0.6993317760302943,0.6873907261258584,0.5622235273448594,0.6224235714787202,0.6185100588238945,0.7301660770072004,0.5584024927279259,0.5659926255404091,0.6395117705001512,0.8232007856146019,0.4770007543918026,0.861652235955144,0.6242342564155506,0.6154352775364443,0.7508883779747607,0.2228313838298423,0.48247567176464695,0.7331495163791723,0.2546487988354395,0.7682448948600347,0.6204551030070802,0.6119057351579757,0.5424231755477358,0.8120370931469405,0.45440135838080375,0.37204198699558655,1.0674460683628084,0.6179164260527047,0.07686414525250447,1.3866480247092476,0.5293009386021306,0.5472739331992192,0.6340183787257181,0.6729065000518051,0.4049197341261783,0.7370598371078968,0.7546775088638867,0.2791297243076569
3.58388,0.9720388365309596,0.7175663100012581,0.8417873769652288,1.026867645504636,0.9844130071087644,0.7032422419510589,0.48975480456203074,0.5313603287461476,0.6527257031253806,0.5935599665045439,1.2771360760237715,0.39424850431170755,0.32745958197313335,0.45067239310384016,0.6814976115909979,0.7456828990334715,0.8601983941343735,0.6448867468940284,0.8727309625607372,0.5230941568521895,1.2859629481084425,0.6443418531027895,0.678257322163611,0.6567358624247127,0.8230866321277714,0.7170937459664702,1.0577111174742666,0.8451210509591601,0.5256665835556426,1.029873742200704,0.788611981392527,0.583903958037962,0.7823750848827451,0.7652650301502476,0.779395475279142,0.747212881332334,0.573940428687741,0.6724806252364047,0.691503641524664,0.9005696794048361,0.5914444506724498,0.6560403409518704,0.7964924303666479,0.9981881705543496,0.49029544924591656,1.0376511050397703,0.7260156969493186,0.6808841552155199,0.8424461170275171,0.32950126654807366,0.5082356359717787,0.8149924366117164,0.2024256958210062,0.8440821537568488,0.7236648082214825,0.6281901077122133,0.5964693285086927,0.9584813118282598,0.459856684427393,0.44863577400989707,1.505955785906088,0.6544512244165817,0.0028394855948585627,2.247271879683186,0.483780607155707,0.6238569265847628,0.8010251282847963,0.7118516713577036,0.3848727183626484,0.8644501953579332,0.8583844716929541,0.31411841574647165
3.58888,1.0728987080571073,0.7134489575113948,0.8459969023527819,1.4038359628333483,1.1646987787676675,0.7822648080820584,0.5215334022450726,0.4171256006183928,0.7778457466711688,0.6304381219101758,1.891886785520688,0.3162796945702312,0.2600147969292516,0.394353087030139,0.7541382897156761,1.128432121709246,0.909630408789134,0.6808409473641629,0.9920223964618702,0.6167746429630783,1.462674572086491,0.69359738544653,0.7048247859323785,0.7597130288566128,0.8252828558353068,0.713935789451947,1.3596331777871433,0.9810116299999894,0.5196731019772053,1.133920521297221,0.8899761287037226,0.5708902518956868,0.9790362422602839,0.8205442918242681,0.7657638863723559,0.8280648495058966,0.6108298942064722,0.6763514484022491,0.6848359054708111,1.053835388838523,0.650165298022547,0.7945729861496794,1.0318678752857087,1.2747938577203688,0.4932658076590817,1.249150831159212,0.694874919221811,0.718566997345662,0.9776131578883493,0.5145646049088763,0.5732078569121267,0.9086758129988082,0.11522618492176928,0.879378661253644,0.8186172974331258,0.6874340341650095,0.6178719735478212,1.191764389492527,0.46848702010103704,0.5722659099824848,2.8888975927495895,0.686108432802179,-0.10100220335839896,5.211553534382854,0.4054765409555686,0.6895215345931501,1.1018062171539558,0.7804625630396178,0.32247331620758973,0.9854053806852773,0.9125931887847357,0.35434942399419633
3.59389,1.3728884291139407,0.8361754713699647,1.0570132095268625,2.657736983399798,1.5599633296785225,0.9658616157232446,0.6579267602294571,0.36149867794291146,1.0489655895634666,0.734392406393885,4.179245955629738,0.33795672010416533,0.34056445835995336,0.36988840613934565,0.9316488058508243,2.350215141587166,1.1076788943293985,0.8112667870786509,1.2263331667034894,0.7892394574466001,2.0538489515732268,0.8271754504712839,0.8338096321274722,1.1161046341959089,0.9235258817462765,0.8123101086818437,2.1442651956582286,1.251638147351914,0.563682524789725,1.3864001067336087,1.181128235940439,0.7019798074332898,1.5307869423901044,0.977279187476409,0.8590902462043658,1.0321902607957387,0.8056150449076841,0.7429583683891321,0.8100534245784896,1.4696770683963383,0.8457258266036117,1.1532917514361871,1.4638654247963225,1.9064783911418641,0.6337472532475895,1.7308615108866867,0.7917878387947473,0.8431484782696755,1.3625479673055654,0.9826328608763919,0.8123183213366914,1.215152966731555,0.07373486496260212,0.9689728511558503,1.048521568911762,0.8685463315255691,0.673829766266946,1.845807532649666,0.5508464902352097,0.8224218086642768,8.482627249697314,0.7715369471319022,-0.1386393432930246,20.780290822035568,0.35868662881399516,0.9073548732551422,1.9502866489223214,0.9834311552852151,0.2802214552052699,1.3474496911285554,1.0954271345158186,0.5433052619715482
3.59889,2.1635169966993444,1.1049033045190897,1.5109426716718277,8.179294533317348,2.5878400972367346,1.3870706559559205,0.9464970828776829,0.4083300607886897,1.8955789323002659,1.0135062527150291,12.85586803654557,0.35604056234024806,0.5767180330610915,0.36625293993598873,1.5143856888425395,7.46315310086176,1.6465938414325385,1.1049254823212245,2.2422310761454276,1.194446347143708,3.8578468515437194,1.1724392480250634,1.1324238629732701,2.4232050095537323,1.1277470610916105,1.0693015929877714,5.267826914330715,1.9403661499968814,0.6979514986466535,1.927893560445048,2.258348729861873,1.037299511918337,3.165456940730795,1.3419831404550255,1.0743880616399388,1.6078973546965916,1.2380648539349484,0.9415987070437882,1.143619430431568,2.425962206953798,1.3048362796282393,2.1597403949955827,2.656282371835927,3.88722329683,0.9657091808131357,3.069902908740383,1.039910279218343,1.103772793159729,2.8139392373405316,2.9320412217691394,1.5399347001406125,2.1177199076670914,0.08157796958229441,1.209605284048612,1.5297479215081333,1.2437321749923402,0.8727376815721792,4.584768962194085,0.8274760909919986,1.5457628557398049,19.49629666575059,1.0038527876795023,-0.13156151932365376,30.613562511794747,0.37009347994326985,1.3870577306759273,6.312970803732927,1.5227077983125896,0.2974182295454544,2.2727702487556516,1.5642849858535093,1.0265784499597597
3.60389,5.904392161595145,1.7338994805312586,2.981043254098301,27.38601581082329,7.286762273300614,2.8058012404740995,1.8003946659815468,0.4673150391637409,7.141322607389152,1.819292073535579,32.634687713736454,0.3329498486365384,1.210233673074462,0.38277424458327586,3.7045879985559096,23.0062708826565,4.193464090376982,2.04069960677453,8.488020483611612,2.217985247363183,11.310995685045006,2.2300436752091977,1.979872644560628,9.534128433777267,1.5586489150555627,1.7631275088673934,22.973233967822782,4.291579299123019,1.0797885042637723,3.1344002876950756,7.8222316568719865,2.032098847834865,8.665934045930337,2.4252665778532565,1.5110553772947954,3.9725912681429576,2.7251884298857774,1.3728839067465475,2.048402402585161,6.602290672633861,3.08658530545988,7.782587475332419,9.593295284262645,14.624377184241817,1.8966467301533423,8.744669967961924,1.5829034701922233,1.6977378520123598,8.368785505540647,17.70122235684467,5.68903307771281,6.177867865900986,0.13627982160009625,1.7022092365878496,2.626613916599389,2.3852042953567913,1.2772455672883385,22.04418073341239,2.0967233997634196,5.5544763418093135,22.27711570165534,1.8521234148320207,-0.07728035701350801,12.398246404883999,0.42234309894575317,2.8483517646427625,23.208124229144623,4.277665792491653,0.3356360760066757,6.299149667045331,3.138833437747709,2.3647779202111514
3.60889,17.28560860885406,4.958927574927175,10.727089234307815,32.41052755271712,27.249134442493872,9.252819802357054,6.099044841026792,0.505490248127822,21.15529578871258,4.972772014075828,17.169856149399493,0.2654721679861396,4.0992964651361685,0.4275051018695883,10.416656887982791,30.312375238763288,14.41822552602777,7.021307259230893,23.23039179601054,7.0721446126865395,31.85452433457031,7.393521885961032,5.045031896143586,32.79383059316856,2.3643660420749977,4.8659941451083,31.435612818066076,14.71604802686773,2.253147569501597,7.7900738206521165,15.265527360152038,7.871036308962404,19.55354874531554,7.666567708494401,2.9176665208693864,11.199652519121605,12.26028624043938,2.920152591504813,5.119896325354085,34.60440022771222,13.41584821973353,33.85021248882295,41.689556572671634,39.74644979799518,6.40148438375213,28.236363095501364,3.467376210470346,4.436934741957296,19.733952070797454,46.720023855728556,20.50679094128912,23.426726091881992,0.189426589898465,3.335057822011219,6.547757492675501,8.48540355475854,2.334227071206699,31.974948421772577,10.38197721899219,28.015134288581322,7.804887298959619,6.899904760336842,-0.0565882781136016,4.43199432783973,0.45433143374588003,8.93337497058362,35.53303362121551,17.508073131673058,0.3705747149440481,27.989744011302843,8.706393565176592,8.911032992588707
3.61389,13.87862722566163,20.761691110814713,29.557999488959688,12.264983728597318,34.215382899455214,24.523511948536388,28.466080980232476,0.41658030369484605,18.331627266693786,19.96785587592546,5.542016071645466,0.24229194437821294,19.69689975555274,0.42350726315418213,11.994009696661902,9.793306758499241,17.33860881016273,20.20127902433138,22.719462708717025,42.79881127274612,26.479568268037674,28.61654659963306,19.026327893131597,17.53818557700631,5.914996766228856,19.512667825716193,11.122767620895095,39.82257124683834,6.42473488999634,24.988020247647317,11.427953417084682,27.611560391354498,15.165229386914248,19.520634251628017,11.256315804890725,15.120712231400882,32.06777989723178,11.69713626430315,15.513479749857604,37.496644218483425,30.678227572550465,29.391436076862362,22.184258587168447,29.226184226581005,29.69325496849746,22.484774877924107,15.8764153580911,15.184016876131425,15.39415618739802,20.208424785050514,31.47190814849543,19.329916498418317,0.20269368586324896,11.895257907895244,25.86821428590932,33.79320923276373,6.937120479738557,11.567612731092074,18.62458509176692,35.472696581096706,2.6303732632123915,14.89756180624422,-0.04801717530704249,1.92315043571477,0.4221921769032774,27.522002351337537,12.066096872591059,18.506438010743345,0.32268476616420155,26.621120467805547,21.566618638202073,36.48924173768754
3.61889,4.045959912844239,14.617954183404457,12.272705101935012,4.446449410215475,16.8667124149725,21.466425932008693,26.0602494268672,0.3574946721351241,5.691385873817911,23.672116964822454,2.1027504970191018,0.22429477046208635,51.951508150778565,0.398858460736648,5.0432862834419145,3.5387473936717724,8.237128595082408,14.060005378417694,6.53400957011121,37.99305203669123,5.839786164096513,19.71694533510608,24.4086193347144,5.183623099283586,24.161706773901596,21.578315241777375,3.664937584083548,19.386569778640524,12.783428524682597,43.41407239844606,2.754534094942342,15.904887840013,5.766458009758767,13.932682194720142,22.29033666224189,8.232224583621594,13.733759398233932,18.489651962137852,24.315870065896632,12.247674030302614,15.666518999943015,10.532894332045725,6.159479616886209,10.293564617532187,34.783505183843296,7.6827150061546465,32.67389980082632,16.53104550808539,5.12238570748638,7.026415173330161,9.264511313507665,6.596060912455186,0.12430395038430007,20.980324427649066,56.823133384649616,24.575045809331804,29.747009608121964,3.567297485725118,11.087205982566951,13.4581740023772,1.0996204607814788,11.409319166584472,-0.12083119886230072,1.02916261704536,0.36236688321463456,20.945080821993745,4.099922099970297,8.01396377726955,0.26752145883581796,9.018525736990085,18.01934010165096,34.04960232600175
3.62389,1.1985791773149108,4.393585668408294,3.1783232152708933,2.0691517791267366,4.453696432909919,8.231344672187937,8.578692678098028,0.33213228175596266,2.066749491521246,6.820034676217523,1.0904183324481915,0.23339210247321437,27.535239111844763,0.3692752014024611,1.6154649928246507,1.849057489476666,2.278629781487902,4.937422220217465,2.4484286882460142,9.791770124389746,1.9024109831547913,4.978966288263556,10.542827703022082,2.3724789618665687,19.987155138619656,8.779265086792957,1.567405981464323,4.91867075649786,9.504907984822596,15.868741677967206,1.0276936135979544,5.174224682205404,2.0251091634119924,4.677306698517194,8.737160656782063,2.483119644109959,4.3614928289391095,10.444271843643081,7.285022017242533,4.032886133048844,5.1020186544158905,3.7467470402686684,2.5233360898408934,3.1846900132074887,13.171710238632231,2.1603020468913803,13.29584558568157,7.2392688042823385,1.6914900975271332,3.263661024973114,3.2202583920806997,1.9774763385666736,0.0709785926743814,13.442142418608675,15.845462636438063,7.186203991251311,17.320122958066612,1.4955262141996504,3.719448535053743,4.78994531260511,0.5497402205990939,3.6589582888995325,-0.12966267230866318,0.6449275211963619,0.33462272098737034,6.88789283597796,2.0666723787936667,2.520577595990695,0.24810965954030637,2.590949335531139,6.562618478679864,12.54362649422529
3.6289,0.5264829728676642,1.5631881643693954,1.3558479706741708,1.2271700455785424,1.7457871557595983,2.6302540688106046,3.2592390759253185,0.35046332823454274,1.050890964852372,2.486099854496906,0.7072623416683893,0.28176723293001393,8.014431682967516,0.37322554210082404,0.8016209818399525,1.2096828884028383,0.9928304912958127,1.7791859526762646,1.1261714277261408,3.8716745209794787,0.814869927116075,2.0801820922975955,3.233233684340841,1.4291257977253755,5.6019589179026275,3.0125802215614312,0.8672409542663171,1.946162142607321,3.6157894841035954,3.7973947964606722,0.5354180084852024,2.0094655081467017,1.0964590657449644,1.4250802436653431,2.4916543554425856,1.0303171600456336,1.8781168194001348,2.7819953628130567,2.3903358175444804,1.8428076520262062,2.136074780403909,1.9752271790617624,1.3626551956804935,1.4250250212989184,4.5711663265167495,0.8907269884887207,4.042684277267238,1.9266427061408575,0.8481721907315308,1.957311710075385,1.6343359438872536,0.883744556586529,0.07399258028781025,3.494796285730111,4.526103286439176,2.7801419405874004,4.7503151363714675,0.844244963311931,1.7520938259218313,2.4181275177351007,0.35226367658347035,1.537312682912648,-0.09229797633209902,0.507040815001262,0.3469850718044808,1.930998178391534,1.3167705232482254,1.2136440026498423,0.2525873723510166,1.0247269741440928,1.9666983835322518,3.984130588686269
